Unnamed: 0.1,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5229770,5229770,1,18085.31,39745.0,21659.69,0.0,18085.31,0
1746585,1746585,1,150966.24,20179.0,0.0,0.0,150966.24,0
1374827,1374827,3,27918.42,99562.0,71643.58,0.0,0.0,0
3868545,3868545,1,16660.27,141995.0,125334.73,0.0,16660.27,0
2424582,2424582,1,40035.7,15893.0,0.0,46102.63,86138.34,0
1298170,1298170,1,177634.99,20909.0,0.0,0.0,177634.99,0
4220743,4220743,3,31042.29,32311.0,1268.71,0.0,0.0,0
1313141,1313141,3,27718.34,38686.81,10968.46,0.0,0.0,0
182335,182335,0,33652.53,2542449.76,2576102.29,806635.14,0.0,0
1812986,1812986,3,28283.01,39992.0,11708.99,0.0,0.0,0
1128860,1128860,1,129585.81,20956.0,0.0,1778369.48,1890770.16,0
1924427,1924427,3,28402.03,35189.0,6786.97,0.0,0.0,0
806228,806228,1,119400.49,17628.0,0.0,0.0,119400.49,0
2411457,2411457,1,377060.3,31487.0,0.0,0.0,377060.3,0
2390418,2390418,1,220823.78,24405.0,0.0,113755.66,334579.44,0
5207233,5207233,1,93714.66,22233.0,0.0,361045.91,454760.57,0
5522458,5522458,1,18398.68,20095.0,1696.32,0.0,18398.68,0
4326316,4326316,1,310436.33,30608.0,0.0,0.0,310436.33,0
4034872,4034872,1,321012.35,32118.0,0.0,707020.22,1028032.57,0
3898971,3898971,1,102709.54,20879.0,0.0,233416.12,336125.67,0
3984820,3984820,1,105648.96,20677.0,0.0,0.0,105648.96,0
5612990,5612990,1,19805.78,26584.0,6778.22,633992.74,653798.52,0
4242733,4242733,3,31069.52,31724.0,654.48,0.0,0.0,0
1268069,1268069,1,182516.21,22844.0,0.0,907157.92,1089674.13,0
4674627,4674627,3,31700.72,100572.23,68871.5,0.0,0.0,0
5288094,5288094,3,32305.18,52117.0,19811.82,0.0,0.0,0
4134948,4134948,3,31232.07,30937.0,0.0,0.0,0.0,0
6004285,6004285,1,152851.24,28041.0,0.0,1468386.4,1621237.65,0
4755523,4755523,3,31665.53,34386.0,2720.47,0.0,0.0,0
3349353,3349353,1,106394.18,19967.0,0.0,0.0,106394.18,0
4874428,4874428,4,6047688.99,339858.0,0.0,5209168.86,11411364.82,0
2840573,2840573,3,29615.04,109568.17,79953.12,0.0,0.0,0
5147298,5147298,1,18756.58,256906.0,238149.42,141103.77,159860.35,0
5492831,5492831,1,264908.66,30132.0,0.0,152034.3,416942.96,0
1004556,1004556,1,121607.32,35537.33,0.0,9146290.35,9267897.67,0
5623949,5623949,3,33123.99,253637.88,220513.89,0.0,0.0,0
5591349,5591349,3,32654.62,47989.0,15334.38,0.0,0.0,0
1740903,1740903,1,158610.69,21061.0,0.0,274597.73,433208.42,0
3872637,3872637,1,51611.32,20811.0,0.0,1445680.24,1497291.57,0
2261878,2261878,3,29151.5,200837.38,171685.88,0.0,0.0,0
2687523,2687523,1,153161.44,21405.0,0.0,9865.98,163027.42,0
5003114,5003114,1,86082.84,21046.0,0.0,48880.27,134963.11,0
432111,432111,1,270803.0,26668.0,0.0,1260991.18,1531794.18,0
318248,318248,1,72964.94,14929.0,0.0,20819.0,93783.94,0
2856431,2856431,1,115279.4,22003.0,0.0,1136549.96,1251829.36,0
2593936,2593936,1,40176.88,16034.0,0.0,12045.54,52222.42,0
825286,825286,4,37210.28,148567.0,111356.72,136862.96,174073.24,0
5343570,5343570,1,252394.2,30303.0,0.0,631419.71,883813.91,0
3666317,3666317,1,16536.48,135666.86,119130.39,65556.14,82092.62,0
2325975,2325975,1,286375.5,27172.0,0.0,0.0,286375.5,0
351361,351361,3,26586.98,31913.13,5326.15,0.0,0.0,0
5195031,5195031,1,212872.82,31341.0,0.0,2220797.22,2433670.04,0
708630,708630,3,29851.59,26978.0,0.0,0.0,0.0,0
1876675,1876675,1,72063.94,16826.0,0.0,86631.31,158695.25,0
5619382,5619382,1,245994.77,29297.0,0.0,95680.41,341675.19,0
5194774,5194774,1,72909.69,20549.0,0.0,0.0,72909.69,0
5419988,5419988,1,127154.41,23341.0,0.0,0.0,127154.41,0
2089335,2089335,1,191772.64,22482.0,0.0,0.0,191772.64,0
5758778,5758778,4,247501.13,59808.32,0.0,3941244.26,4188745.39,0
4157459,4157459,1,107863.2,20980.0,0.0,0.0,107863.2,0
3672301,3672301,1,18494.64,30391.0,11896.36,1155841.13,1174335.77,0
91359,91359,1,12653.16,393461.89,380808.73,14429.0,27082.16,0
1005733,1005733,1,188659.7,21102.0,0.0,6739.74,195399.44,0
4142722,4142722,1,95049.67,20366.0,0.0,0.0,95049.67,0
3137890,3137890,1,87040.54,19083.0,0.0,135382.76,222423.3,0
5072393,5072393,1,43103.1,29053.0,0.0,1562616.57,1734299.08,0
4044534,4044534,3,31072.11,142768.76,111696.65,0.0,0.0,0
3802285,3802285,1,142857.34,22759.0,0.0,291417.8,434275.13,0
4219673,4219673,1,221047.89,13756.0,0.0,9082.0,0.0,0
4033085,4033085,3,32220.03,697352.46,665132.43,0.0,0.0,0
2838920,2838920,1,116866.37,20100.0,0.0,123927.98,240794.35,0
1486557,1486557,3,27961.12,60829.0,32867.88,0.0,0.0,0
1117621,1117621,1,168285.41,20714.0,0.0,233036.66,401322.07,0
3976896,3976896,3,38291.71,30695.0,0.0,0.0,0.0,0
3773083,3773083,1,357783.47,51379.0,0.0,9991987.91,10349771.38,0
1459011,1459011,1,62081.36,16020.0,0.0,156951.32,219032.68,0
402917,402917,1,73843.6,0.0,0.0,981983.4,746290.35,0
285644,285644,3,26885.87,205804.16,178918.29,0.0,0.0,0
5507931,5507931,1,171423.09,25588.0,0.0,40344.14,211767.23,0
4609320,4609320,3,36762.55,31447.0,0.0,0.0,0.0,0
1984879,1984879,1,378552.43,32202.0,0.0,594886.12,973438.56,0
3219433,3219433,1,27956.58,16166.0,0.0,0.0,27956.58,0
1849,1849,1,106705.8,0.0,0.0,210697.58,15375.37,0
1714893,1714893,3,28487.76,190187.73,161699.97,0.0,0.0,0
5138090,5138090,1,194099.44,26140.0,0.0,0.0,194099.44,0
5485960,5485960,1,79508.81,21395.0,0.0,103827.74,183336.55,0
1103651,1103651,1,32872.87,69772.16,36899.29,9811901.24,9844774.11,0
571077,571077,3,26912.38,66991.0,40078.62,0.0,0.0,0
4013033,4013033,1,128876.32,21786.0,0.0,0.0,128876.32,0
4176268,4176268,1,88559.35,21475.0,0.0,712659.07,801218.42,0
5684635,5684635,1,44137.52,19821.0,0.0,16536.36,60673.88,0
5486550,5486550,1,19172.45,390359.0,371186.55,0.0,19172.45,0
5425885,5425885,3,32600.39,116152.0,83551.61,0.0,0.0,0
405151,405151,1,204322.95,0.0,0.0,231405.0,41217.23,0
820736,820736,1,52562.18,0.0,0.0,1215887.15,959923.89,0
1741778,1741778,1,15038.87,172272.1,157233.23,444001.94,459040.81,0
2541027,2541027,1,153771.27,21237.0,0.0,0.0,153771.27,0
1645225,1645225,1,163854.27,20771.0,0.0,51182.94,215037.21,0
2909885,2909885,3,29693.02,103923.0,74229.98,0.0,0.0,0
4359469,4359469,3,36280.87,31159.0,0.0,0.0,0.0,0
6252284,6252284,1,260740.58,32014.0,0.0,769590.73,1030331.31,0
1725880,1725880,3,28482.06,177870.99,149388.93,0.0,0.0,0
4208865,4208865,1,31584.06,17487.0,0.0,0.0,31584.06,0
5521219,5521219,1,46285.62,19834.0,0.0,74217.46,120503.08,0
4357361,4357361,1,16999.79,26816.0,9816.21,0.0,16999.79,0
4716737,4716737,3,31896.03,169628.9,137732.87,0.0,0.0,0
399940,399940,1,220824.49,17572.18,0.0,1823128.96,1901009.69,0
3916987,3916987,1,107258.85,21075.0,0.0,213296.4,320555.24,0
2924831,2924831,1,138178.11,21111.0,0.0,80974.14,219152.25,0
4246708,4246708,1,73095.82,21309.0,0.0,961878.23,1034974.05,0
36084,36084,1,277664.14,0.0,0.0,442690.14,263953.03,0
2015241,2015241,4,460813.69,122081.0,0.0,21528871.25,22408214.61,0
5735026,5735026,1,101026.02,22496.0,0.0,0.0,101026.02,0
1543994,1543994,1,202875.29,24353.95,0.0,1035733.29,1238608.57,0
760574,760574,1,90199.56,0.0,0.0,754422.07,521477.72,0
3096404,3096404,1,226684.49,25278.0,0.0,0.0,226684.49,0
3775189,3775189,1,111971.64,20723.0,0.0,0.0,111971.64,0
5481893,5481893,1,234455.84,30568.0,0.0,1118712.6,1353168.44,0
4915041,4915041,3,52838.01,31670.0,0.0,0.0,0.0,0
4255785,4255785,3,44993.8,30966.0,0.0,0.0,0.0,0
3668173,3668173,1,183156.47,0.0,0.0,1035160.82,744519.94,0
1355721,1355721,1,124753.6,21019.0,0.0,1305861.94,1430615.54,0
1393023,1393023,1,7386.2,257058.0,249671.8,3643411.91,3408852.42,0
1536539,1536539,1,161614.13,20832.0,0.0,205862.15,367476.28,0
548629,548629,1,213341.52,21700.0,0.0,0.0,213341.52,0
2800831,2800831,1,101651.8,21240.0,0.0,1103900.38,1205552.18,0
171413,171413,1,262654.2,31916.0,0.0,192649.5,601360.38,0
3279609,3279609,1,18013.71,15770.0,0.0,0.0,18013.71,0
2028182,2028182,1,216209.79,23554.0,0.0,0.0,216209.79,0
312971,312971,1,35526.54,10572.0,0.0,11825.0,0.0,0
962670,962670,1,269540.45,24819.0,0.0,7916.43,277456.88,0
2671616,2671616,1,139198.11,30511.0,0.0,5098503.38,5237701.5,0
2428236,2428236,1,152865.82,21078.0,0.0,3804.29,156670.1,0
1713915,1713915,3,28172.62,41029.0,12856.38,0.0,0.0,0
3958734,3958734,3,32282.92,30730.34,0.0,0.0,0.0,0
3221964,3221964,3,35209.39,29846.0,0.0,0.0,0.0,0
5385776,5385776,1,133175.44,24213.0,0.0,328443.81,461619.25,0
4745049,4745049,3,31653.96,39842.0,8188.04,0.0,0.0,0
3037773,3037773,3,30330.79,338142.82,307812.03,0.0,0.0,0
3037774,3037774,3,30253.18,307812.03,277558.84,0.0,0.0,0
1806005,1806005,1,14071.18,101683.0,87611.82,0.0,14071.18,0
4603260,4603260,1,81384.29,20590.0,0.0,170486.61,251870.9,0
635423,635423,3,27749.83,426480.54,398730.71,0.0,0.0,0
1170003,1170003,1,410381.22,31957.0,0.0,181730.34,592111.56,0
5730100,5730100,1,23365.41,88360.46,64995.05,2266494.0,2289859.41,0
4483469,4483469,1,343505.1,33171.0,0.0,437137.29,780642.4,0
4168592,4168592,3,31191.62,133314.0,102122.38,0.0,0.0,0
3865102,3865102,1,107910.81,20921.0,0.0,145482.49,253393.3,0
762528,762528,3,27104.47,49394.0,22289.53,0.0,0.0,0
2271919,2271919,4,374769.85,55088.72,0.0,502653.11,877422.95,0
1197648,1197648,3,28466.86,458489.0,430022.14,0.0,0.0,0
805850,805850,1,403704.83,30874.0,0.0,0.0,403704.83,0
1661262,1661262,1,33133.7,14591.0,0.0,0.0,33133.7,0
5953495,5953495,4,92102.51,45423.65,0.0,99387.39,191489.91,0
3133412,3133412,1,69738.42,20389.0,0.0,1233316.15,1303054.57,0
3331966,3331966,3,30202.97,120261.0,90058.03,0.0,0.0,0
577601,577601,1,293507.23,22677.0,0.0,3555873.91,3673318.93,0
1548544,1548544,1,279783.12,25963.0,0.0,0.0,279783.12,0
2056309,2056309,3,43268.28,28432.0,0.0,0.0,0.0,0
577283,577283,1,71796.94,0.0,0.0,1611185.76,1349498.85,0
3260921,3260921,3,30004.69,64869.0,34864.31,0.0,0.0,0
5876037,5876037,1,31905.16,19489.0,0.0,25979.47,57884.64,0
2055190,2055190,1,138524.13,20550.0,0.0,303416.22,441940.35,0
2990158,2990158,1,84560.83,21383.0,0.0,1478755.01,1563315.83,0
1581489,1581489,1,368346.83,30121.0,0.0,0.0,368346.83,0
3393035,3393035,1,126060.18,21670.0,0.0,382883.36,508943.54,0
4972926,4972926,3,31989.91,69815.29,37825.38,0.0,0.0,0
2105689,2105689,3,28969.1,203475.55,174506.45,0.0,0.0,0
6110169,6110169,1,47915.32,20685.0,0.0,117654.38,165569.7,0
1374107,1374107,1,68278.31,0.0,0.0,435487.72,197604.25,0
5098441,5098441,1,23433.2,30628.0,7194.8,2750531.24,2773964.44,0
291442,291442,1,35318.13,920470.6,885152.47,1754821.44,2100377.21,0
4280458,4280458,1,90146.32,21526.0,0.0,642842.44,732988.76,0
2086484,2086484,1,105829.02,18531.0,0.0,31438.0,137267.02,0
3966561,3966561,3,30924.75,116123.25,85198.5,0.0,0.0,0
2111563,2111563,1,269639.68,20622.0,0.0,76821.21,242869.33,0
6338035,6338035,3,33677.27,125222.9,91545.63,0.0,0.0,0
733928,733928,3,27118.4,71284.0,44165.6,0.0,0.0,0
4293242,4293242,1,113046.49,21627.0,0.0,128747.05,241793.54,0
2653134,2653134,1,116324.01,20695.0,0.0,560448.98,676772.99,0
3695308,3695308,1,113686.2,21286.0,0.0,296430.14,410116.35,0
6123012,6123012,3,33404.09,119255.31,85851.22,0.0,0.0,0
697409,697409,1,76308.51,11326.0,0.0,0.0,0.0,0
3648784,3648784,1,130397.67,22227.0,0.0,415119.61,545517.28,0
421188,421188,4,231107.77,45283.0,0.0,0.0,231107.77,0
2431488,2431488,1,14634.89,20286.0,5651.11,0.0,14634.89,0
4922332,4922332,1,55142.69,25107.0,0.0,2968256.91,3023399.59,0
5535967,5535967,1,65035.08,20576.0,0.0,0.0,65035.08,0
1069388,1069388,3,27579.73,104962.0,77382.27,0.0,0.0,0
1942981,1942981,1,143778.59,21125.0,0.0,540046.38,683824.97,0
941631,941631,1,75587.9,16145.0,0.0,206734.12,282322.02,0
1745183,1745183,1,160598.59,20625.0,0.0,0.0,160598.59,0
2896189,2896189,3,29526.83,32014.0,2487.17,0.0,0.0,0
2075111,2075111,1,107650.46,19541.0,0.0,519980.91,627631.36,0
813273,813273,1,216852.58,0.0,0.0,258415.0,60743.11,0
2696662,2696662,1,38196.42,84979.0,46782.58,58666.57,498518.32,0
5599628,5599628,1,22113.55,21099.0,0.0,1265771.07,1287884.63,0
2687880,2687880,1,16642.28,105747.0,89104.72,749035.8,765678.08,0
3831570,3831570,1,174076.05,24739.0,0.0,544822.76,718898.81,0
4246852,4246852,3,31068.94,34529.0,3460.06,0.0,0.0,0
357595,357595,1,473763.68,36006.0,0.0,1251173.27,1724936.95,0
3392573,3392573,1,16008.47,105394.0,89385.53,0.0,16008.47,0
25068,25068,1,339684.1,8417.12,0.0,0.0,0.0,0
1382221,1382221,3,38868.63,27688.0,0.0,0.0,0.0,0
566257,566257,3,27204.21,209274.53,182070.32,0.0,0.0,0
4728262,4728262,1,55440.13,21134.0,0.0,1011303.75,1066743.88,0
1333341,1333341,3,27735.74,34491.86,6756.13,0.0,0.0,0
3120234,3120234,1,189673.51,28004.92,0.0,2295855.75,2485529.26,0
4956616,4956616,1,141871.44,24581.0,0.0,563186.46,705057.91,0
4051930,4051930,1,19500.79,22411.0,2910.21,312839.13,332339.91,0
98320,98320,3,30070.45,630366.58,600296.12,0.0,0.0,0
5774769,5774769,1,148117.22,31416.0,0.0,1395067.11,1543184.32,0
1183536,1183536,1,143188.4,11322.0,0.0,20153.0,0.0,0
1375136,1375136,3,36068.19,30348.0,0.0,0.0,0.0,0
982258,982258,1,234033.83,27362.0,0.0,99814.62,333848.45,0
2249070,2249070,1,11197.93,20991.0,9793.07,1129151.56,1036235.39,0
3794795,3794795,1,20452.35,51629.0,31176.65,930477.35,950929.7,0
601620,601620,1,117230.6,21191.0,0.0,698952.96,816183.56,0
928585,928585,1,16406.95,29922.0,13515.05,1011919.75,1028326.7,0
1842268,1842268,1,31778.36,22881.0,0.0,0.0,126425.01,0
3583995,3583995,1,18647.66,153060.48,134412.82,67976.41,86624.07,0
5610115,5610115,3,36159.69,37580.45,1420.76,0.0,0.0,0
1688251,1688251,3,30899.13,61871.88,30972.75,0.0,0.0,0
4288774,4288774,3,34435.25,66701.75,32266.5,0.0,0.0,0
1332821,1332821,1,272801.31,30934.0,0.0,533565.87,806367.18,0
2177483,2177483,1,28092.01,24142.0,0.0,3812682.05,3840774.06,0
5816209,5816209,1,229579.1,34004.62,0.0,241980.26,471559.36,0
3344415,3344415,3,33108.18,45013.0,11904.82,0.0,0.0,0
1369356,1369356,3,30442.04,51750.0,21307.96,0.0,0.0,0
5312034,5312034,4,183109.84,55705.0,0.0,372667.99,555777.83,0
5814755,5814755,3,40932.34,36399.0,0.0,0.0,0.0,0
3569058,3569058,4,145513.33,52056.0,0.0,856503.74,1002017.06,0
340382,340382,1,31999.19,15209.0,0.0,352498.16,384497.35,0
4706042,4706042,1,20199.37,176867.0,156667.63,0.0,20199.37,0
3236765,3236765,1,217380.03,29291.0,0.0,0.0,217380.03,0
4657173,4657173,1,19853.13,28700.0,8846.87,44483.62,64336.75,0
2266346,2266346,1,111863.36,22348.0,0.0,274195.48,386058.85,0
182223,182223,3,29125.82,177316.0,148190.18,0.0,0.0,0
847177,847177,4,116187.58,49875.0,0.0,2553980.14,2670167.71,0
2856446,2856446,3,32482.02,60688.0,28205.98,0.0,0.0,0
455803,455803,3,30461.62,592324.19,561862.56,0.0,0.0,0
4125997,4125997,1,19862.59,77192.0,57329.41,369054.63,388917.22,0
5301435,5301435,1,22044.17,124499.0,102454.83,546403.55,568447.72,0
1174285,1174285,3,30129.4,30849.0,719.6,0.0,0.0,0
801469,801469,1,379432.17,35387.0,0.0,0.0,379432.17,0
1604766,1604766,1,304042.7,32442.0,0.0,179093.03,483135.73,0
1600815,1600815,2,25043.45,334215.29,309171.85,90270.58,115314.02,0
5429770,5429770,1,28088.6,21286.0,0.0,0.0,28088.6,0
3011635,3011635,1,51522.9,20680.0,0.0,701622.73,753145.63,0
2203038,2203038,1,141232.59,24702.0,0.0,657195.65,798428.24,0
1275845,1275845,1,96875.64,21026.0,0.0,749573.69,846449.33,0
109367,109367,1,323130.34,25212.0,0.0,39809.0,272526.33,0
4676859,4676859,1,100604.11,24557.0,0.0,44744.35,145348.46,0
5733744,5733744,3,36355.42,50204.0,13848.58,0.0,0.0,0
533766,533766,1,75645.32,20852.0,0.0,1832073.86,1907719.19,0
5614750,5614750,1,22552.39,136680.0,114127.61,555613.59,578165.98,0
2497481,2497481,1,203979.98,29914.0,0.0,1258453.0,1462432.97,0
2109179,2109179,4,93765.36,52963.0,0.0,3939954.42,4033719.78,0
369710,369710,1,314406.43,31031.0,0.0,11845.0,326251.43,0
721011,721011,1,186912.08,10882.0,0.0,11406.0,0.0,0
5905206,5905206,1,100443.01,26220.0,0.0,40341.7,140784.71,0
4652872,4652872,1,205469.97,30545.0,0.0,0.0,205469.97,0
1458934,1458934,1,15120.94,32441.0,17320.06,0.0,15120.94,0
1999309,1999309,3,31309.81,59433.0,28123.19,0.0,0.0,0
1065916,1065916,1,20073.81,19607.2,0.0,2487307.88,2507381.69,0
2988299,2988299,1,17467.9,82068.0,64600.1,0.0,17467.9,0
4984273,4984273,1,280809.96,42624.9,0.0,3776594.86,4057404.82,0
1131655,1131655,3,35506.82,30021.0,0.0,0.0,0.0,0
5102318,5102318,1,210492.9,31453.0,0.0,0.0,210492.9,0
3245144,3245144,3,33346.43,206075.17,172728.74,0.0,0.0,0
3394767,3394767,1,18322.56,169506.0,151183.44,20250.84,38573.39,0
243760,243760,1,231771.73,26029.0,0.0,0.0,231771.73,0
615729,615729,3,29547.54,105705.0,76157.46,0.0,0.0,0
3685638,3685638,1,36833.54,20243.0,0.0,439196.36,476029.9,0
247032,247032,4,221354.26,63634.0,0.0,3707795.17,4022896.33,0
5273229,5273229,1,330143.01,40938.0,0.0,1192406.55,1522549.56,0
5750920,5750920,1,21362.32,24338.0,2975.68,11021.88,32384.2,0
469432,469432,1,13525.37,31694.0,18168.63,162795.88,169370.15,0
314572,314572,3,30301.02,604390.42,574089.41,0.0,0.0,0
2023242,2023242,1,210593.28,27237.0,0.0,0.0,210593.28,0
1562326,1562326,3,31901.54,30643.0,0.0,0.0,0.0,0
563271,563271,1,135661.03,20928.0,0.0,30581.44,166242.47,0
2810636,2810636,3,82797.84,31931.0,0.0,0.0,0.0,0
417413,417413,3,29121.54,39343.0,10221.46,0.0,0.0,0
5744242,5744242,3,37764.88,647252.0,609487.12,0.0,0.0,0
109781,109781,1,18154.69,14120.0,0.0,371349.13,389503.82,0
4075694,4075694,1,213352.49,30376.0,0.0,86008.17,299360.67,0
4722526,4722526,1,24374.86,20097.0,0.0,0.0,24374.86,0
3117467,3117467,1,17525.1,30296.0,12770.9,0.0,17525.1,0
3118508,3118508,1,152303.45,30489.0,0.0,2682096.26,2834399.71,0
5406490,5406490,1,164725.63,30443.0,0.0,647762.93,812488.56,0
5336951,5336951,1,21758.05,84339.81,62581.75,427417.24,449175.3,0
1792889,1792889,3,30963.93,31124.0,160.07,0.0,0.0,0
3431563,3431563,1,42287.21,42818.0,530.79,11941574.98,11983862.19,0
5797162,5797162,1,112690.98,38937.56,0.0,6372392.47,6485083.44,0
1149752,1149752,3,35535.24,30050.0,0.0,0.0,0.0,0
2130511,2130511,1,67307.99,19045.0,0.0,0.0,67307.99,0
396965,396965,1,51165.87,66318.0,15152.13,0.0,582874.72,0
4976739,4976739,3,35624.37,177050.02,141425.65,0.0,0.0,0
3889685,3889685,1,18675.82,40124.0,21448.18,0.0,18675.82,0
4424007,4424007,1,41942.17,21045.0,0.0,175581.04,217523.21,0
6348055,6348055,1,220840.12,36459.09,0.0,1404554.72,1625394.83,0
4697385,4697385,1,46576.29,21355.0,0.0,0.0,46576.29,0
1949355,1949355,4,315744.89,58097.0,0.0,0.0,315744.89,0
1252921,1252921,3,31101.1,400618.77,369517.67,0.0,0.0,0
2637674,2637674,1,93656.79,21271.0,0.0,0.0,93656.79,0
2732700,2732700,1,39293.89,22245.0,0.0,2090447.56,2129741.45,0
2949671,2949671,3,33254.37,337937.84,304683.47,0.0,0.0,0
1661770,1661770,1,77405.86,20044.0,0.0,552587.08,629992.94,0
3321865,3321865,3,33145.36,74521.09,41375.73,0.0,0.0,0
1709751,1709751,1,67870.86,41872.0,0.0,12180517.49,12248388.35,0
1777128,1777128,3,31757.86,378544.0,346786.14,0.0,0.0,0
3390457,3390457,4,536146.97,73310.0,0.0,210758.28,746905.25,0
3722390,3722390,1,18752.9,39392.02,20639.12,160945.24,179698.14,0
5198412,5198412,1,351135.03,39769.0,0.0,0.0,351135.03,0
5745691,5745691,1,160642.53,31660.0,0.0,1162862.42,1323504.95,0
4714594,4714594,1,21005.92,29101.0,8095.08,570237.25,591243.17,0
249400,249400,1,189008.73,6636.0,0.0,136923.68,68016.41,0
2835217,2835217,3,33847.32,659580.0,625732.68,0.0,0.0,0
327596,327596,1,154294.76,9978.0,0.0,21332.0,0.0,0
204271,204271,3,28947.28,90422.0,61474.72,0.0,0.0,0
6151473,6151473,3,37200.93,168529.67,131328.74,0.0,0.0,0
4581555,4581555,3,34780.59,42446.0,7665.41,0.0,0.0,0
1232506,1232506,1,14913.51,79465.0,64551.49,0.0,14913.51,0
1292213,1292213,1,144872.71,22407.0,0.0,0.0,144872.71,0
4620686,4620686,1,38979.0,20944.0,0.0,72883.17,111862.17,0
5501350,5501350,1,197791.99,32138.0,0.0,459155.54,656947.53,0
4387542,4387542,3,34669.43,108029.0,73359.57,0.0,0.0,0
1684403,1684403,3,31281.16,229527.96,198246.8,0.0,0.0,0
6051195,6051195,1,142565.16,38704.0,0.0,5162351.9,5304917.07,0
372498,372498,1,58867.55,0.0,0.0,884933.23,675911.9,0
2852141,2852141,3,32975.47,275574.41,242598.95,0.0,0.0,0
1259148,1259148,3,30403.27,100660.0,70256.73,0.0,0.0,0
2394853,2394853,1,89639.88,20741.0,0.0,18150.22,107790.1,0
4026469,4026469,1,92466.24,24722.0,0.0,842343.52,934809.76,0
2666814,2666814,1,16899.0,39969.0,23070.0,0.0,16899.0,0
3747089,3747089,1,83210.25,22185.0,0.0,0.0,83210.25,0
4529965,4529965,3,35092.6,206495.68,171403.07,0.0,0.0,0
310406,310406,1,10748.39,236104.65,225356.25,35892.0,0.0,0
2040764,2040764,1,79925.46,21474.0,0.0,949507.02,1029432.48,0
1927966,1927966,1,164744.56,28109.0,0.0,1914248.91,2078993.47,0
902546,902546,1,103208.11,0.0,0.0,2574589.54,2311587.0,0
3704388,3704388,1,43970.6,20125.0,0.0,148792.62,192763.22,0
2975347,2975347,3,32856.36,153928.25,121071.89,0.0,0.0,0
493773,493773,1,163383.47,30336.0,0.0,637322.85,901696.7,0
5653482,5653482,3,36264.99,57847.0,21582.01,0.0,0.0,0
2920820,2920820,1,8579.69,0.0,0.0,252292.29,2719.17,0
2680826,2680826,1,80681.67,24433.0,0.0,2008530.53,2089212.2,0
837192,837192,1,54655.49,20074.0,0.0,1848771.44,1903426.93,0
4214596,4214596,1,32554.01,20815.0,0.0,484402.2,516956.21,0
4029047,4029047,3,34105.49,73467.27,39361.78,0.0,0.0,0
1678357,1678357,3,30830.88,40999.0,10168.12,0.0,0.0,0
2265974,2265974,1,134018.79,23101.0,0.0,0.0,134018.79,0
1799115,1799115,1,55596.56,19549.0,0.0,859346.32,914942.89,0
1199764,1199764,1,393135.28,50416.23,0.0,7128442.11,7521577.38,0
4851799,4851799,3,35920.71,373340.76,337420.06,0.0,0.0,0
5458760,5458760,1,21884.27,65126.0,43241.73,429584.07,451468.34,0
2340957,2340957,1,96137.16,22094.0,0.0,568432.13,664569.29,0
2752488,2752488,1,198744.89,27560.0,0.0,11993.93,210738.82,0
2629685,2629685,1,67220.89,19818.0,0.0,48273.02,115493.9,0
474310,474310,1,13648.08,17006.0,3357.92,0.0,13648.08,0
5740945,5740945,1,24269.08,82595.0,58325.92,1375505.59,1399774.67,0
4737376,4737376,1,46016.87,21441.0,0.0,30688.84,76705.7,0
3924027,3924027,1,35696.3,20255.0,0.0,306519.68,342215.98,0
2029047,2029047,1,16123.98,57752.0,41628.02,55289.18,71413.16,0
5840724,5840724,1,135032.06,31992.0,0.0,2046668.83,2181700.9,0
936570,936570,1,117609.26,20424.0,0.0,44282.75,161892.01,0
2061954,2061954,3,38066.0,31283.0,0.0,0.0,0.0,0
857463,857463,1,197489.98,0.0,0.0,375020.22,188299.41,0
1336554,1336554,3,30723.71,195624.54,164900.82,0.0,0.0,0
5835087,5835087,1,210300.69,32450.0,0.0,0.0,210300.69,0
5110713,5110713,1,95211.34,25031.0,0.0,149912.93,245124.26,0
3472384,3472384,1,55644.43,23063.0,0.0,1492820.37,1548464.8,0
5123079,5123079,3,35779.86,160744.62,124964.76,0.0,0.0,0
2709747,2709747,1,54154.94,19886.0,0.0,421212.94,475367.88,0
978059,978059,1,133655.91,21316.0,0.0,0.0,133655.91,0
1144633,1144633,1,16326.11,34876.31,18550.2,810537.37,826863.47,0
494106,494106,1,90195.67,19920.0,0.0,928814.36,1019010.03,0
2572408,2572408,4,118825.16,50293.0,0.0,1454137.72,1572962.87,0
3624187,3624187,1,216433.86,30193.0,0.0,218518.48,434952.34,0
5615820,5615820,3,36323.21,99804.0,63480.79,0.0,0.0,0
5855705,5855705,1,51348.01,26716.36,0.0,1825379.29,1876727.31,0
282028,282028,3,29046.76,90385.0,61338.24,0.0,0.0,0
6088327,6088327,3,37592.59,370152.35,332559.76,0.0,0.0,0
3448174,3448174,4,770211.1,86631.0,0.0,10450.72,780661.82,0
150171,150171,3,31719.09,1304508.32,1272789.23,0.0,0.0,0
1246474,1246474,1,129725.05,29874.0,0.0,606390.3,845078.11,0
32391,32391,3,29368.85,373006.57,343637.72,0.0,0.0,0
4621615,4621615,1,370295.6,40134.0,0.0,17791.69,388087.29,0
5426502,5426502,1,25615.62,21127.0,0.0,0.0,25615.62,0
5155603,5155603,1,50312.19,22192.0,0.0,0.0,50312.19,0
375190,375190,3,29633.84,279920.14,250286.3,0.0,0.0,0
